id,price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,region,suburbpopulation,postcode,ethnic_breakdown,suburb_median_house_price,median_house_rent_per_week,suburb_median_apartment_price,median_apartment_rent_per_week,public_housing_pct,avg_years_held,time_to_cbd_public_transport_town_hall_st,time_to_cbd_driving_town_hall_st,nearest_train_station,highlights_attractions,ideal_for,traffic,public_transport,affordability_rental,affordability_buying,nature,noise,things_to_see_do,family_friendliness,pet_friendliness,safety,overall_rating
2805,790000.0,2020-04-26,Chester Hill,3,4,3,367,Duplex,12814.0,23504,3.976,-33.88004,150.99733,46,0.25,165.9,19.74,Western Suburbs,"13,000",2162,"Lebanese 16.6%,Australian 12.6%,English 10.4%,Vietnamese 10.0%,Chinese 9.9%",790000.0,500.0,545000.0,415.0,16%,10.9,45.0,35.0,Chester Hill,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,2000000.0,2021-02-23,Matraville,2,4,2,300,House,9804.0,36452,3.933,-33.96403,151.23342,14,0.1,183.1,11.18,Southern Suburbs,"10,000",2036,"Australian 18.0%,English 17.9%,Chinese 8.7%,Irish 8.6%,Scottish 4.4%",1600000.0,1000.0,910000.0,570.0,13%,12.1,45.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,1207500.0,2021-09-27,Constitution Hill,1,3,2,556,House,3966.0,31096,1.188,-33.793,150.97503,58,0.1,220.1,23.17,Western Suburbs,"4,000",2145,"Australian 18.0%,English 16.5%,Chinese 6.6%,Lebanese 6.5%,Irish 5.6%",875000.0,480.0,0.0,435.0,16%,12.1,60.0,35.0,Westmead,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7066,1080000.0,2021-12-22,Toongabbie,1,4,1,557,House,14337.0,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,Western Suburbs,"14,500",2146,"Australian 16.1%,English 14.7%,Indian 14.4%,Chinese 5.5%,Irish 4.9%",810000.0,450.0,550000.0,440.0,5%,14.1,40.0,35.0,Toongabbie,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5248,4000000.0,2021-10-12,Forest Lodge,3,4,4,601,House,4583.0,55276,0.445,-33.88032,151.18079,16,0.1,220.1,3.18,Inner West,"4,750",2037,"English 20.8%,Australian 15.5%,Chinese 12.9%,Irish 9.2%,Scottish 6.4%",1700000.0,950.0,880000.0,610.0,6%,11.5,25.0,12.0,Glebe (light rail),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,2120000.0,2021-09-28,Oatley,2,4,1,579,House,10486.0,45084,4.374,-33.98228,151.07156,23,0.1,220.1,18.23,Southern Suburbs,"10,500",2223,"English 23.0%,Australian 21.1%,Chinese 9.8%,Irish 8.9%,Scottish 5.7%",1550000.0,670.0,780000.0,470.0,0%,13.7,30.0,30.0,Oatley,"Oatley Park,Oatley Hotel,cycling tracks","Families,professionals,retirees",6.0,6.0,6.0,4.0,8.0,9.0,5.0,9.0,8.0,9.0,7.0
1857,1870000.0,2019-02-23,Malabar,3,4,1,240,House,5420.0,36088,3.574,-33.96419,151.25386,8,1.5,154.2,11.71,Southern Suburbs,"5,500",2036,"Australian 17.3%,English 16.9%,Irish 7.8%,Scottish 4.5%,Chinese 3.9%",2000000.0,1125.0,0.0,565.0,26%,15.0,45.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,580000.0,2020-10-07,Sylvania,1,2,1,76,Townhouse,10479.0,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,Sutherland Shire,"10,750",2224,"English 22.5%,Australian 21.4%,Greek 7.7%,Irish 7.1%,Scottish 5.6%",1250000.0,755.0,845000.0,510.0,3%,11.8,50.0,40.0,Miranda,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,1205000.0,2017-05-20,Leichhardt,1,2,0,184,House,14625.0,56784,2.595,-33.88143,151.15595,31,1.5,176.6,5.31,Inner West,"15,000",2040,"English 23.1%,Australian 18.3%,Irish 10.6%,Italian 7.2%,Scottish 6.9%",1450000.0,770.0,875000.0,560.0,3%,12.2,25.0,15.0,Leichhardt North (light rail),"Pioneers Memorial Park,Italian dining,historic architecture","Young professionals,professionals,small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8
5995,1441000.0,2021-11-13,Sylvania,1,3,1,670,House,10479.0,37284,3.376,-34.01392,151.10109,20,0.1,220.1,19.33,Sutherland Shire,"10,750",2224,"English 22.5%,Australian 21.4%,Greek 7.7%,Irish 7.1%,Scottish 5.6%",1250000.0,755.0,845000.0,510.0,3%,11.8,50.0,40.0,Miranda,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,2985000.0,2018-11-26,Chatswood,1,3,2,841,House,24913.0,38324,5.01,-33.7958,151.18087,108,1.5,160.5,8.15,North Shore,"26,500",2067,"Chinese 34.1%,English 12.0%,Australian 9.1%,Korean 6.5%,Irish 4.4%",2200000.0,925.0,1000000.0,615.0,1%,15.2,25.0,20.0,Chatswood,"Westfield Chatswood,Chatswood Chase","University students,professionals",3.0,6.0,5.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,5.4
78,1740000.0,2016-03-19,Croydon,2,4,2,468,House,10612.0,34996,2.435,-33.88062,151.1169,28,2.0,155.2,8.77,Inner West,"11,000",2132,"Chinese 16.6%,English 14.4%,Australian 14.0%,Italian 8.2%,Irish 7.3%",1400000.0,690.0,710000.0,480.0,3%,17.0,22.0,20.0,Croydon,"Wangal Park,boutique cafes & dining","Families,small families,retirees",4.0,6.0,6.0,4.0,6.0,6.0,6.0,10.0,9.0,9.0,6.6
5360,1384000.0,2021-10-15,Jannali,2,3,2,267,Townhouse,6184.0,40560,2.496,-34.01586,151.06319,76,0.1,220.1,21.53,Sutherland Shire,"6,250",2226,"English 28.2%,Australian 26.3%,Irish 9.8%,Scottish 6.5%,Chinese 3.0%",1050000.0,610.0,620000.0,465.0,8%,13.7,35.0,45.0,Jannali,"Royal National Park,Union Place Hotel","Small families,families,retirees,professionals",6.0,6.0,7.0,7.0,7.0,8.0,2.0,8.0,8.0,9.0,6.8
5201,3225000.0,2021-10-09,Surry Hills,4,4,1,152,House,16412.0,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,Inner East,"17,000",2010,"English 20.9%,Australian 12.0%,Irish 9.1%,Chinese 7.0%,Scottish 5.9%",1750000.0,910.0,810000.0,620.0,11%,11.0,10.0,15.0,Central,"Crown Street dining/pubs,Golden Age Cinema,Prince Alfred Park","Young professionals,small families",4.0,7.0,3.0,2.0,6.0,6.0,7.0,7.0,8.0,6.0,5.6
6785,2510000.0,2021-12-15,Ashfield,2,4,4,700,House,23841.0,35412,3.414,-33.88947,151.12753,38,0.1,220.1,8.08,Inner West,"25,000",2131,"Chinese 19.0%,English 12.7%,Australian 10.6%,Nepalese 6.0%,Irish 5.9%",1500000.0,650.0,680000.0,480.0,1%,14.8,20.0,20.0,Ashfield,"Ashfield Park,Asian dining","Young professionals,professionals",3.0,7.0,4.0,4.0,5.0,5.0,5.0,7.0,6.0,7.0,5.3
2131,1223000.0,2019-07-20,Darlinghurst,1,2,0,64,Terrace,11320.0,66820,0.857,-33.8794,151.22078,50,1.02,159.0,1.87,Sydney City,"12,000",2010,"English 22.4%,Australian 12.4%,Irish 9.6%,Scottish 7.0%,Chinese 4.0%",1850000.0,950.0,975000.0,590.0,3%,10.1,10.0,8.0,Kings Cross,"Gelato Messina,Sydney Jewish Museum,Bars & clubs","University students,backpackers,young professionals",3.0,7.0,4.0,3.0,5.0,4.0,7.0,5.0,7.0,4.0,4.9
1212,1200000.0,2017-12-21,Minto,3,5,4,4776,House,12551.0,29276,9.568,-34.03164,150.84989,71,1.5,171.9,38.06,South West,"12,750",2566,"Australian 16.4%,English 14.7%,Indian 7.1%,Bangladeshi 6.2%,Irish 4.6%",610000.0,415.0,420000.0,340.0,14%,10.4,60.0,50.0,Minto,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,1011000.0,2019-08-17,Picnic Point,1,3,5,613,House,6160.0,40560,3.859,-33.97301,151.00632,33,1.0,159.0,22.31,Western Suburbs,"6,250",2213,"Australian 23.1%,English 20.7%,Irish 8.2%,Scottish 5.9%,Greek 4.9%",1000000.0,625.0,740000.0,580.0,1%,12.2,60.0,35.0,East Hills,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,1661000.0,2021-12-13,Newtown,1,3,0,158,House,15029.0,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,Inner West,"16,000",2042,"English 23.7%,Australian 16.8%,Irish 11.2%,Scottish 7.5%,Chinese 4.7%",1400000.0,795.0,690000.0,490.0,4%,11.6,15.0,15.0,Newtown,"King Street bars & dining,","University students,young professionals",3.0,7.0,5.0,3.0,5.0,4.0,9.0,5.0,8.0,4.0,5.3
351,890000.0,2016-10-06,Woodcroft,3,6,2,600,House,6440.0,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,Western Suburbs,"6,500",2767,"Filipino 24.2%,Indian 14.5%,Australian 9.3%,English 7.5%,Chinese 5.4%",710000.0,490.0,0.0,520.0,2%,8.4,65.0,40.0,Doonside,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,4000000.0,2021-06-17,Padstow,3,6,4,2744,House,13306.0,32292,5.402,-33.95023,151.03068,17,0.1,210.1,19.07,Western Suburbs,"14,000",2211,"Australian 16.9%,English 15.5%,Chinese 13.8%,Irish 5.3%,Lebanese 4.9%",965000.0,585.0,695000.0,440.0,8%,11.0,40.0,30.0,Padstow,"Virginius Reserve,Padstow War Memorial","Small families,families,retirees,professionals",5.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,8.0,7.0,6.6
4054,2151000.0,2021-04-24,Hurstville,3,5,2,832,House,29822.0,25116,4.226,-33.96268,151.1006,64,0.1,197.9,14.81,Southern Suburbs,"30,000",2220,"Chinese 49.4%,English 6.6%,Nepalese 6.6%,Australian 5.1%,Greek 2.9%",1400000.0,590.0,680000.0,520.0,3%,12.9,25.0,30.0,Hurstville,"Westfield Hurstville,Chinese dining & shopping","Families,professionals,young professionals",3.0,7.0,5.0,4.0,6.0,5.0,8.0,8.0,6.0,7.0,5.9
95,1525000.0,2016-03-29,Picnic Point,2,5,5,1069,House,6160.0,40560,3.859,-33.97301,151.00632,33,2.0,155.2,22.31,Western Suburbs,"6,250",2213,"Australian 23.1%,English 20.7%,Irish 8.2%,Scottish 5.9%,Greek 4.9%",1000000.0,625.0,740000.0,580.0,1%,12.2,60.0,35.0,East Hills,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,1000000.0,2019-10-15,Dee Why,1,2,2,179,Apartment / Unit / Flat,21518.0,44980,3.049,-33.75117,151.29037,15,0.76,166.4,14.67,Northern Beaches,"22,000",2099,"English 23.0%,Australian 17.2%,Irish 7.1%,Scottish 5.8%,Italian 3.9%",1900000.0,825.0,775000.0,560.0,2%,15.5,50.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5256,2325000.0,2021-10-12,Matraville,3,5,3,403,House,9804.0,36452,3.933,-33.96403,151.23342,14,0.1,220.1,11.18,Southern Suburbs,"10,000",2036,"Australian 18.0%,English 17.9%,Chinese 8.7%,Irish 8.6%,Scottish 4.4%",1600000.0,1000.0,910000.0,570.0,13%,12.1,45.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,2460000.0,2021-02-24,Wahroonga,3,4,2,655,House,17371.0,47424,9.766,-33.72353,151.11725,194,0.1,183.1,17.9,Upper North Shore,"17,500",2076,"English 25.1%,Australian 19.5%,Chinese 9.4%,Irish 8.4%,Scottish 7.7%",2050000.0,875.0,850000.0,570.0,0%,11.9,40.0,35.0,Wahroonga,Historic mansions,"Families,professionals,retirees",5.0,6.0,4.0,2.0,9.0,8.0,4.0,9.0,9.0,9.0,6.5
2976,750000.0,2020-07-23,Mount Annan,2,4,2,544,House,11703.0,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,South West,"11,750",2567,"Australian 27.7%,English 25.7%,Irish 7.6%,Scottish 6.3%,Italian 3.2%",740000.0,480.0,0.0,350.0,1%,10.5,110.0,60.0,Campbelltown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6779,3750000.0,2021-12-15,Enmore,2,4,2,369,House,3880.0,53872,0.442,-33.90021,151.16983,30,0.1,220.1,5.37,Inner West,"4,000",2042,"English 23.2%,Australian 18.0%,Irish 10.6%,Scottish 7.9%,Chinese 3.4%",1400000.0,845.0,650000.0,440.0,1%,11.1,30.0,20.0,Stanmore,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,1300000.0,2021-08-26,St Clair,4,6,2,625,House,19897.0,38896,7.204,-33.79794,150.78794,59,0.1,210.1,39.76,Western Suburbs,"20,000",2759,"Australian 24.4%,English 21.1%,Irish 6.4%,Scottish 5.1%,Filipino 3.7%",675000.0,445.0,590000.0,330.0,1%,12.6,80.0,45.0,Mount Druitt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,1300000.0,2021-10-07,Denistone,2,2,1,178,Townhouse,3751.0,40040,1.508,-33.79872,151.08981,58,0.1,210.1,13.34,North Shore,"4,000",2114,"Chinese 20.1%,English 18.9%,Australian 16.1%,Irish 8.4%,Scottish 5.3%",1550000.0,720.0,980000.0,610.0,0%,13.2,30.0,25.0,Denistone,Darvall Park,"Retirees,families,professionals",6.0,6.0,3.0,3.0,8.0,9.0,3.0,7.0,8.0,9.0,6.2
3216,1160000.0,2020-10-08,Kellyville,2,4,2,635,House,27971.0,46228,18.645,-33.69583,150.95622,78,0.25,167.6,30.08,Hills Shire,"28,000",2155,"English 19.5%,Australian 18.3%,Chinese 8.1%,Irish 5.9%,Indian 5.9%",1200000.0,650.0,790000.0,525.0,0%,8.8,55.0,35.0,Kellyville (metro),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,2200000.0,2018-05-19,Rozelle,2,4,1,316,House,8725.0,75764,1.834,-33.86465,151.17428,17,1.5,169.8,3.3,Inner West,"9,000",2039,"English 26.6%,Australian 18.7%,Irish 11.4%,Scottish 7.9%,Chinese 3.0%",1700000.0,815.0,1150000.0,595.0,2%,11.3,15.0,10.0,0,"Bay Run,Rozelle Markets,waterfront parklands","Families,small families,professionals",3.0,5.0,4.0,3.0,8.0,5.0,9.0,9.0,9.0,6.0,6.1
5838,4150000.0,2021-11-12,Narrabeen,3,4,2,853,House,8207.0,48932,2.197,-33.71505,151.29588,0,0.1,220.1,18.45,Northern Beaches,"8,250",2101,"English 31.4%,Australian 22.6%,Irish 9.6%,Scottish 8.0%,German 2.8%",2250000.0,1050.0,855000.0,580.0,1%,9.8,70.0,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,800000.0,2018-05-18,Mount Annan,2,4,2,683,House,11703.0,43680,10.226,-34.06403,150.76318,115,1.5,169.8,46.81,South West,"11,750",2567,"Australian 27.7%,English 25.7%,Irish 7.6%,Scottish 6.3%,Italian 3.2%",740000.0,480.0,0.0,350.0,1%,10.5,110.0,60.0,Campbelltown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,3700000.0,2020-06-19,Glebe,3,4,1,351,House,11532.0,43368,1.693,-33.87781,151.18626,29,0.25,167.6,2.6,Inner West,"12,000",2037,"English 22.0%,Australian 16.0%,Irish 10.4%,Scottish 7.0%,Chinese 5.9%",1700000.0,875.0,810000.0,570.0,19%,15.1,20.0,12.0,Glebe (light rail),"Glebe Markets,Glebe Foreshore Walk,pubs/bars","University students,young professionals,retirees",3.0,6.0,4.0,2.0,6.0,5.0,6.0,5.0,7.0,6.0,5.0
4289,1510000.0,2021-05-29,Kareela,3,5,1,588,House,3459.0,41132,1.6,-34.01795,151.0826,37,0.1,197.9,20.63,Sutherland Shire,"3,500",2232,"English 26.0%,Australian 23.6%,Irish 9.1%,Scottish 7.2%,Chinese 5.2%",1150000.0,755.0,0.0,570.0,0%,17.3,60.0,40.0,Jannali,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,1170000.0,2021-11-06,Campbelltown,4,6,4,452,House,12566.0,30628,11.391,-34.06338,150.80766,65,0.1,210.1,43.19,Western Suburbs,"13,000",2560,"English 22.7%,Australian 22.1%,Irish 6.8%,Scottish 5.3%,Indian 2.5%",560000.0,400.0,430000.0,380.0,8%,11.3,65.0,50.0,Campbelltown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4464,5340000.0,2021-06-30,Clontarf,4,7,3,630,House,1737.0,59280,0.86,-33.80794,151.25683,72,0.1,210.1,7.69,Northern Beaches,"1,800",2093,"English 31.0%,Australian 18.8%,Irish 9.4%,Scottish 8.1%,Italian 3.3%",3700000.0,1450.0,0.0,0.0,0%,13.4,55.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6423,1045000.0,2021-11-26,Oran Park,2,4,2,450,House,4765.0,50336,13.744,-33.99074,150.74247,81,0.1,220.1,45.41,South West,"5,000",2570,"Australian 23.3%,English 17.5%,Italian 7.0%,Irish 4.2%,Scottish 4.1%",710000.0,510.0,620000.0,350.0,0%,1.7,95.0,55.0,Minto,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,545000.0,2019-05-23,Cranebrook,1,4,2,642,House,15759.0,40716,14.949,-33.70698,150.70828,48,1.5,153.5,49.66,Western Suburbs,"16,000",2749,"Australian 30.5%,English 27.6%,Irish 8.0%,Scottish 5.7%,Maltese 3.3%",625000.0,450.0,515000.0,390.0,9%,12.3,95.0,55.0,Penrith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6136,3500000.0,2021-11-19,Paddington,1,3,1,149,House,12911.0,73944,1.627,-33.88334,151.22781,53,0.1,220.1,2.61,Inner East,"13,500",2021,"English 27.4%,Australian 17.5%,Irish 11.8%,Scottish 8.3%,German 3.0%",2400000.0,1150.0,860000.0,525.0,1%,10.2,15.0,10.0,Edgecliff,"Reservoir,Paddington Markets,Palace Verona Cinema",Professionals,4.0,3.0,4.0,2.0,7.0,6.0,8.0,7.0,8.0,6.0,5.5
1178,2100000.0,2017-12-08,Mount Lewis,4,4,2,607,House,1195.0,23400,0.333,-33.91572,151.05024,61,1.5,174.2,15.8,Western Suburbs,"1,250",2190,"Lebanese 39.2%,Australian 11.5%,English 5.8%,Greek 5.8%,Syrian 4.5%",1000000.0,550.0,0.0,0.0,16%,0.0,50.0,30.0,Punchbowl,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,406000.0,2019-05-20,Cranebrook,1,3,1,625,House,15759.0,40716,14.949,-33.70698,150.70828,48,1.5,153.5,49.66,Western Suburbs,"16,000",2749,"Australian 30.5%,English 27.6%,Irish 8.0%,Scottish 5.7%,Maltese 3.3%",625000.0,450.0,515000.0,390.0,9%,12.3,95.0,55.0,Penrith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,1400000.0,2018-04-21,Hillsdale,1,3,1,468,House,5501.0,34736,0.546,-33.95297,151.22753,20,1.5,169.8,9.88,Southern Suburbs,"5,500",2036,"English 11.5%,Australian 10.9%,Chinese 9.1%,Irish 5.7%,Bangladeshi 4.6%",1350000.0,0.0,600000.0,450.0,2%,11.3,45.0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,1305000.0,2020-08-15,Bankstown,3,8,4,697,House,32113.0,23556,6.393,-33.91991,151.03125,21,0.25,167.6,17.61,Western Suburbs,"34,000",2200,"Vietnamese 16.3%,Lebanese 12.7%,Chinese 9.5%,Australian 6.8%,English 5.6%",890000.0,525.0,490000.0,420.0,8%,10.6,30.0,35.0,Bankstown,"Westfield Bankstown,Bankstown RSL","Young professionals,families",3.0,7.0,6.0,5.0,4.0,4.0,6.0,5.0,5.0,3.0,4.8
4439,1355000.0,2021-06-26,Kareela,2,3,2,575,House,3459.0,41132,1.6,-34.01795,151.0826,37,0.1,210.1,20.63,Sutherland Shire,"3,500",2232,"English 26.0%,Australian 23.6%,Irish 9.1%,Scottish 7.2%,Chinese 5.2%",1150000.0,755.0,0.0,570.0,0%,17.3,60.0,40.0,Jannali,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,580000.0,2016-07-28,St Clair,1,3,2,627,House,19897.0,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,Western Suburbs,"20,000",2759,"Australian 24.4%,English 21.1%,Irish 6.4%,Scottish 5.1%,Filipino 3.7%",675000.0,445.0,590000.0,330.0,1%,12.6,80.0,45.0,Mount Druitt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,1200000.0,2021-05-15,Girraween,2,4,2,700,House,5590.0,35152,2.316,-33.80002,150.94399,58,0.1,197.9,25.65,Western Suburbs,"5,750",2145,"Indian 28.6%,Australian 10.8%,English 9.3%,Sri Lankan 4.5%,Maltese 4.0%",850000.0,510.0,650000.0,460.0,5%,9.4,60.0,35.0,Pendle Hill,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5929,1000000.0,2021-11-12,Edmondson Park,0,0,0,566,Vacant land,2271.0,42640,6.946,-33.96407,150.85104,64,0.1,220.1,34.95,South West,"2,300",2174,"Indian 14.8%,Australian 11.7%,English 7.2%,Italian 6.3%,Chinese 4.8%",800000.0,575.0,545000.0,390.0,3%,4.5,70.0,45.0,Edmonson Park,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5342,3000000.0,2021-10-15,Dee Why,1,3,2,455,House,21518.0,44980,3.049,-33.75117,151.29037,15,0.1,220.1,14.67,Northern Beaches,"22,000",2099,"English 23.0%,Australian 17.2%,Irish 7.1%,Scottish 5.8%,Italian 3.9%",1900000.0,825.0,775000.0,560.0,2%,15.5,50.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,720000.0,2016-12-08,St Clair,2,4,1,689,House,19897.0,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76,Western Suburbs,"20,000",2759,"Australian 24.4%,English 21.1%,Irish 6.4%,Scottish 5.1%,Filipino 3.7%",675000.0,445.0,590000.0,330.0,1%,12.6,80.0,45.0,Mount Druitt,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2650000.0,2016-10-22,Breakfast Point,3,5,2,473,House,4188.0,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49,Inner West,"4,250",2137,"English 18.0%,Chinese 15.2%,Australian 13.9%,Irish 8.0%,Italian 6.9%",2200000.0,0.0,1100000.0,690.0,0%,0.0,55.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2525000.0,2016-10-21,Breakfast Point,3,5,2,450,House,4188.0,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49,Inner West,"4,250",2137,"English 18.0%,Chinese 15.2%,Australian 13.9%,Irish 8.0%,Italian 6.9%",2200000.0,0.0,1100000.0,690.0,0%,0.0,55.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,1085000.0,2018-10-18,Glenwood,3,4,2,550,House,16130.0,40820,5.119,-33.73755,150.93545,84,1.5,160.5,29.09,Hills Shire,"16,250",2768,"Australian 15.4%,Indian 15.4%,English 13.7%,Chinese 5.6%,Filipino 5.5%",990000.0,600.0,0.0,0.0,0%,11.4,60.0,40.0,Bella Vista (metro),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5749,1265000.0,2021-11-06,Turrella,2,3,0,444,House,2511.0,32292,0.64,-33.93041,151.14096,15,0.1,210.1,9.65,Southern Suburbs,"2,500",2205,"Chinese 15.0%,Lebanese 12.1%,English 11.9%,Australian 11.3%,Irish 4.7%",990000.0,620.0,680000.0,560.0,3%,13.0,30.0,30.0,Turrella,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,2020000.0,2017-06-24,Como,3,5,2,557,House,3977.0,49296,1.598,-34.00258,151.0648,42,1.5,174.2,20.31,Sutherland Shire,"4,250",2226,"English 29.2%,Australian 28.2%,Irish 11.2%,Scottish 6.9%,Chinese 3.0%",1200000.0,660.0,650000.0,510.0,0%,16.6,35.0,40.0,Como,"Como Pleasure Grounds,Como Hotel","Families,small families,retirees,professionals",7.0,6.0,5.0,4.0,9.0,8.0,2.0,8.0,7.0,9.0,6.5
478,560000.0,2016-11-11,Engadine,1,2,1,110,Apartment / Unit / Flat,17375.0,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77,Sutherland Shire,"17,500",2233,"Australian 31.2%,English 31.1%,Irish 10.1%,Scottish 7.4%,German 2.4%",950000.0,650.0,680000.0,445.0,1%,14.3,40.0,50.0,Engadine,"Sporting amenities,parks & greenery","Families,retirees",4.0,6.0,6.0,7.0,8.0,7.0,3.0,9.0,8.0,8.0,6.6
3569,649000.0,2020-12-14,Cranebrook,1,3,1,450,House,15759.0,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66,Western Suburbs,"16,000",2749,"Australian 30.5%,English 27.6%,Irish 8.0%,Scottish 5.7%,Maltese 3.3%",625000.0,450.0,515000.0,390.0,9%,12.3,95.0,55.0,Penrith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,1445000.0,2019-11-23,Turrella,3,4,2,404,House,2511.0,32292,0.64,-33.93041,151.14096,15,0.75,166.4,9.65,Southern Suburbs,"2,500",2205,"Chinese 15.0%,Lebanese 12.1%,English 11.9%,Australian 11.3%,Irish 4.7%",990000.0,620.0,680000.0,560.0,3%,13.0,30.0,30.0,Turrella,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,550000.0,2016-11-14,Colebee,0,0,0,480,Vacant land,1931.0,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09,Western Suburbs,"2,000",2761,"Australian 15.3%,Indian 13.9%,English 13.4%,Filipino 12.0%,Chinese 5.5%",920000.0,620.0,0.0,0.0,0,0.0,100.0,40.0,Blacktown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
